ID,state
430,RSK -- cMYC -- TCF -- CCND1
431,RSK -- cMYC -- TCF -- CCND1
432,RSK -- cMYC -- TCF -- CCND1
433,RSK -- cMYC -- TCF -- CCND1
434,RSK -- cMYC -- TCF -- CCND1
435,RSK -- cMYC -- TCF -- CCND1
436,RSK -- cMYC -- TCF -- CCND1
437,RSK -- cMYC -- TCF -- CCND1
438,RSK -- cMYC -- TCF -- CCND1
439,RSK -- cMYC -- TCF -- CCND1
440,RSK -- cMYC -- TCF -- CCND1
441,RSK -- cMYC -- TCF -- CCND1
442,RSK -- cMYC -- TCF -- CCND1
443,RSK -- cMYC -- TCF -- CCND1
444,RSK -- cMYC -- TCF -- CCND1
445,RSK -- cMYC -- TCF -- CCND1
446,RSK -- cMYC -- TCF -- CCND1
447,RSK -- cMYC -- TCF -- CCND1
448,RSK -- cMYC -- TCF -- CCND1
449,RSK -- cMYC -- TCF -- CCND1
450,RSK -- cMYC -- TCF -- CCND1
451,RSK -- cMYC -- TCF -- CCND1
452,RSK -- cMYC -- TCF -- CCND1
453,RSK -- cMYC -- TCF -- CCND1
454,RSK -- cMYC -- TCF -- CCND1
455,RSK -- cMYC -- TCF -- CCND1
456,RSK -- cMYC -- TCF -- CCND1
457,RSK -- cMYC -- TCF -- CCND1
458,RSK -- cMYC -- TCF -- CCND1
459,RSK -- cMYC -- TCF -- CCND1
460,RSK -- cMYC -- TCF -- CCND1
461,RSK -- cMYC -- TCF -- CCND1
462,RSK -- cMYC -- TCF -- CCND1
463,RSK -- cMYC -- TCF -- CCND1
464,RSK -- cMYC -- TCF -- CCND1
465,RSK -- cMYC -- TCF -- CCND1
466,RSK -- cMYC -- TCF -- CCND1
467,RSK -- cMYC -- TCF -- CCND1
468,RSK -- cMYC -- TCF -- CCND1
469,RSK -- cMYC -- TCF -- CCND1
470,RSK -- cMYC -- TCF -- CCND1
471,RSK -- cMYC -- TCF -- CCND1
472,RSK -- cMYC -- TCF -- CCND1
473,RSK -- cMYC -- TCF -- CCND1
474,RSK -- cMYC -- TCF -- CCND1
475,RSK -- cMYC -- TCF -- CCND1
476,RSK -- cMYC -- TCF -- CCND1
477,RSK -- cMYC -- TCF -- CCND1
478,RSK -- cMYC -- TCF -- CCND1
479,RSK -- cMYC -- TCF -- CCND1
480,RSK -- cMYC -- TCF -- CCND1
481,RSK -- cMYC -- TCF -- CCND1
482,RSK -- cMYC -- TCF -- CCND1
483,RSK -- cMYC -- TCF -- CCND1
484,RSK -- cMYC -- TCF -- CCND1
485,RSK -- cMYC -- TCF -- CCND1
486,RSK -- cMYC -- TCF -- CCND1
487,RSK -- cMYC -- TCF -- CCND1
488,RSK -- cMYC -- TCF -- CCND1
489,RSK -- cMYC -- TCF -- CCND1
490,RSK -- cMYC -- TCF -- CCND1
491,RSK -- cMYC -- TCF -- CCND1
492,RSK -- cMYC -- TCF -- CCND1
493,RSK -- cMYC -- TCF -- CCND1
494,RSK -- cMYC -- TCF -- CCND1
495,RSK -- cMYC -- TCF -- CCND1
496,RSK -- cMYC -- TCF -- CCND1
497,RSK -- cMYC -- TCF -- CCND1
498,RSK -- cMYC -- TCF -- CCND1
499,RSK -- cMYC -- TCF -- CCND1
500,RSK -- cMYC -- TCF -- CCND1
501,RSK -- cMYC -- TCF -- CCND1
502,RSK -- cMYC -- TCF -- CCND1
503,RSK -- cMYC -- TCF -- CCND1
504,RSK -- cMYC -- TCF -- CCND1
505,RSK -- cMYC -- TCF -- CCND1
506,RSK -- cMYC -- TCF -- CCND1
507,RSK -- cMYC -- TCF -- CCND1
508,RSK -- cMYC -- TCF -- CCND1
509,RSK -- cMYC -- TCF -- CCND1
510,RSK -- cMYC -- TCF -- CCND1
511,RSK -- cMYC -- TCF -- CCND1
512,RSK -- cMYC -- TCF -- CCND1
513,RSK -- cMYC -- TCF -- CCND1
514,RSK -- cMYC -- TCF -- CCND1
515,RSK -- cMYC -- TCF -- CCND1
516,RSK -- cMYC -- TCF -- CCND1
517,RSK -- cMYC -- TCF -- CCND1
518,RSK -- cMYC -- TCF -- CCND1
519,RSK -- cMYC -- TCF -- CCND1
520,RSK -- cMYC -- TCF -- CCND1
521,RSK -- cMYC -- TCF -- CCND1
522,RSK -- cMYC -- TCF -- CCND1
523,RSK -- cMYC -- TCF -- CCND1
524,RSK -- cMYC -- TCF -- CCND1
525,RSK -- cMYC -- TCF -- CCND1
526,RSK -- cMYC -- TCF -- CCND1
527,RSK -- cMYC -- TCF -- CCND1
528,RSK -- cMYC -- TCF -- CCND1
529,RSK -- cMYC -- TCF -- CCND1
530,RSK -- cMYC -- TCF -- CCND1
531,RSK -- cMYC -- TCF -- CCND1
532,RSK -- cMYC -- TCF -- CCND1
533,RSK -- cMYC -- TCF -- CCND1
534,RSK -- cMYC -- TCF -- CCND1
535,RSK -- cMYC -- TCF -- CCND1
536,RSK -- cMYC -- TCF -- CCND1
537,RSK -- cMYC -- TCF -- CCND1
538,RSK -- cMYC -- TCF -- CCND1
539,RSK -- cMYC -- TCF -- CCND1
540,RSK -- cMYC -- TCF -- CCND1
541,RSK -- cMYC -- TCF -- CCND1
542,RSK -- cMYC -- TCF -- CCND1
543,RSK -- cMYC -- TCF -- CCND1
544,RSK -- cMYC -- TCF -- CCND1
545,RSK -- cMYC -- TCF -- CCND1
546,RSK -- cMYC -- TCF -- CCND1
547,RSK -- cMYC -- TCF -- CCND1
548,RSK -- cMYC -- TCF -- CCND1
549,RSK -- cMYC -- TCF -- CCND1
550,RSK -- cMYC -- TCF -- CCND1
551,RSK -- cMYC -- TCF -- CCND1
552,RSK -- cMYC -- TCF -- CCND1
553,RSK -- cMYC -- TCF -- CCND1
554,RSK -- cMYC -- TCF -- CCND1
555,RSK -- cMYC -- TCF -- CCND1
556,RSK -- cMYC -- TCF -- CCND1
557,RSK -- cMYC -- TCF -- CCND1
558,RSK -- cMYC -- TCF -- CCND1
559,RSK -- cMYC -- TCF -- CCND1
560,RSK -- cMYC -- TCF -- CCND1
561,RSK -- cMYC -- TCF -- CCND1
562,RSK -- cMYC -- TCF -- CCND1
563,RSK -- cMYC -- TCF -- CCND1
564,RSK -- cMYC -- TCF -- CCND1
565,RSK -- cMYC -- TCF -- CCND1
566,RSK -- cMYC -- TCF -- CCND1
567,RSK -- cMYC -- TCF -- CCND1
568,RSK -- cMYC -- TCF -- CCND1
569,RSK -- cMYC -- TCF -- CCND1
570,RSK -- cMYC -- TCF -- CCND1
571,RSK -- cMYC -- TCF -- CCND1
572,RSK -- cMYC -- TCF -- CCND1
573,RSK -- cMYC -- TCF -- CCND1
574,RSK -- cMYC -- TCF -- CCND1
575,RSK -- cMYC -- TCF -- CCND1
576,RSK -- cMYC -- TCF -- CCND1
577,RSK -- cMYC -- TCF -- CCND1
578,RSK -- cMYC -- TCF -- CCND1
579,RSK -- cMYC -- TCF -- CCND1
580,RSK -- cMYC -- TCF -- CCND1
581,RSK -- cMYC -- TCF -- CCND1
582,RSK -- cMYC -- TCF -- CCND1
583,RSK -- cMYC -- TCF -- CCND1
584,RSK -- cMYC -- TCF -- CCND1
585,RSK -- cMYC -- TCF -- CCND1
586,RSK -- cMYC -- TCF -- CCND1
587,RSK -- cMYC -- TCF -- CCND1
588,RSK -- cMYC -- TCF -- CCND1
589,RSK -- cMYC -- TCF -- CCND1
590,RSK -- cMYC -- TCF -- CCND1
591,RSK -- cMYC -- TCF -- CCND1
592,RSK -- cMYC -- TCF -- CCND1
593,RSK -- cMYC -- TCF -- CCND1
594,RSK -- cMYC -- TCF -- CCND1
595,RSK -- cMYC -- TCF -- CCND1
596,RSK -- cMYC -- TCF -- CCND1
597,RSK -- cMYC -- TCF -- CCND1
598,RSK -- cMYC -- TCF -- CCND1
599,RSK -- cMYC -- TCF -- CCND1
600,RSK -- cMYC -- TCF -- CCND1
601,RSK -- cMYC -- TCF -- CCND1
602,RSK -- cMYC -- TCF -- CCND1
603,RSK -- cMYC -- TCF -- CCND1
604,RSK -- cMYC -- TCF -- CCND1
605,RSK -- cMYC -- TCF -- CCND1
606,RSK -- cMYC -- TCF -- CCND1
607,RSK -- cMYC -- TCF -- CCND1
608,RSK -- cMYC -- TCF -- CCND1
609,RSK -- cMYC -- TCF -- CCND1
610,RSK -- cMYC -- TCF -- CCND1
611,RSK -- cMYC -- TCF -- CCND1
612,RSK -- cMYC -- TCF -- CCND1
613,RSK -- cMYC -- TCF -- CCND1
614,RSK -- cMYC -- TCF -- CCND1
615,RSK -- cMYC -- TCF -- CCND1
616,RSK -- cMYC -- TCF -- CCND1
617,RSK -- cMYC -- TCF -- CCND1
618,RSK -- cMYC -- TCF -- CCND1
619,RSK -- cMYC -- TCF -- CCND1
620,RSK -- cMYC -- TCF -- CCND1
621,RSK -- cMYC -- TCF -- CCND1
622,RSK -- cMYC -- TCF -- CCND1
623,RSK -- cMYC -- TCF -- CCND1
624,RSK -- cMYC -- TCF -- CCND1
625,RSK -- cMYC -- TCF -- CCND1
626,RSK -- cMYC -- TCF -- CCND1
627,RSK -- cMYC -- TCF -- CCND1
628,RSK -- cMYC -- TCF -- CCND1
629,RSK -- cMYC -- TCF -- CCND1
630,RSK -- cMYC -- TCF -- CCND1
631,RSK -- cMYC -- TCF -- CCND1
632,RSK -- cMYC -- TCF -- CCND1
633,RSK -- cMYC -- TCF -- CCND1
634,RSK -- cMYC -- TCF -- CCND1
635,RSK -- cMYC -- TCF -- CCND1
636,RSK -- cMYC -- TCF -- CCND1
637,RSK -- cMYC -- TCF -- CCND1
638,RSK -- cMYC -- TCF -- CCND1
639,RSK -- cMYC -- TCF -- CCND1
640,RSK -- cMYC -- TCF -- CCND1
641,RSK -- cMYC -- TCF -- CCND1
642,RSK -- cMYC -- TCF -- CCND1
643,RSK -- cMYC -- TCF -- CCND1
644,RSK -- cMYC -- TCF -- CCND1
645,RSK -- cMYC -- TCF -- CCND1
646,RSK -- cMYC -- TCF -- CCND1
647,RSK -- cMYC -- TCF -- CCND1
648,RSK -- cMYC -- TCF -- CCND1
649,RSK -- cMYC -- TCF -- CCND1
650,RSK -- cMYC -- TCF -- CCND1
651,RSK -- cMYC -- TCF -- CCND1
652,RSK -- cMYC -- TCF -- CCND1
653,RSK -- cMYC -- TCF -- CCND1
654,RSK -- cMYC -- TCF -- CCND1
655,RSK -- cMYC -- TCF -- CCND1
656,RSK -- cMYC -- TCF -- CCND1
657,RSK -- cMYC -- TCF -- CCND1
658,RSK -- cMYC -- TCF -- CCND1
659,RSK -- cMYC -- TCF -- CCND1
660,RSK -- cMYC -- TCF -- CCND1
661,RSK -- cMYC -- TCF -- CCND1
662,RSK -- cMYC -- TCF -- CCND1
663,RSK -- cMYC -- TCF -- CCND1
664,RSK -- cMYC -- TCF -- CCND1
665,RSK -- cMYC -- TCF -- CCND1
666,RSK -- cMYC -- TCF -- CCND1
667,RSK -- cMYC -- TCF -- CCND1
668,RSK -- cMYC -- TCF -- CCND1
669,RSK -- cMYC -- TCF -- CCND1
670,RSK -- cMYC -- TCF -- CCND1
671,RSK -- cMYC -- TCF -- CCND1
672,RSK -- cMYC -- TCF -- CCND1
673,RSK -- cMYC -- TCF -- CCND1
674,RSK -- cMYC -- TCF -- CCND1
675,RSK -- cMYC -- TCF -- CCND1
676,RSK -- cMYC -- TCF -- CCND1
677,RSK -- cMYC -- TCF -- CCND1
678,RSK -- cMYC -- TCF -- CCND1
679,RSK -- cMYC -- TCF -- CCND1
680,RSK -- cMYC -- TCF -- CCND1
681,RSK -- cMYC -- TCF -- CCND1
682,RSK -- cMYC -- TCF -- CCND1
683,RSK -- cMYC -- TCF -- CCND1
684,RSK -- cMYC -- TCF -- CCND1
685,RSK -- cMYC -- TCF -- CCND1
686,RSK -- cMYC -- TCF -- CCND1
687,RSK -- cMYC -- TCF -- CCND1
688,RSK -- cMYC -- TCF -- CCND1
689,RSK -- cMYC -- TCF -- CCND1
690,RSK -- cMYC -- TCF -- CCND1
691,RSK -- cMYC -- TCF -- CCND1
692,RSK -- cMYC -- TCF -- CCND1
693,RSK -- cMYC -- TCF -- CCND1
694,RSK -- cMYC -- TCF -- CCND1
695,RSK -- cMYC -- TCF -- CCND1
696,RSK -- cMYC -- TCF -- CCND1
697,RSK -- cMYC -- TCF -- CCND1
698,RSK -- cMYC -- TCF -- CCND1
699,RSK -- cMYC -- TCF -- CCND1
700,RSK -- cMYC -- TCF -- CCND1
701,RSK -- cMYC -- TCF -- CCND1
702,RSK -- cMYC -- TCF -- CCND1
703,RSK -- cMYC -- TCF -- CCND1
704,RSK -- cMYC -- TCF -- CCND1
705,RSK -- cMYC -- TCF -- CCND1
706,RSK -- cMYC -- TCF -- CCND1
707,RSK -- cMYC -- TCF -- CCND1
708,RSK -- cMYC -- TCF -- CCND1
709,RSK -- cMYC -- TCF -- CCND1
710,RSK -- cMYC -- TCF -- CCND1
711,RSK -- cMYC -- TCF -- CCND1
712,RSK -- cMYC -- TCF -- CCND1
713,RSK -- cMYC -- TCF -- CCND1
714,RSK -- cMYC -- TCF -- CCND1
715,RSK -- cMYC -- TCF -- CCND1
716,RSK -- cMYC -- TCF -- CCND1
717,RSK -- cMYC -- TCF -- CCND1
718,RSK -- cMYC -- TCF -- CCND1
719,RSK -- cMYC -- TCF -- CCND1
720,RSK -- cMYC -- TCF -- CCND1
721,RSK -- cMYC -- TCF -- CCND1
722,RSK -- cMYC -- TCF -- CCND1
723,RSK -- cMYC -- TCF -- CCND1
724,RSK -- cMYC -- TCF -- CCND1
725,RSK -- cMYC -- TCF -- CCND1
726,RSK -- cMYC -- TCF -- CCND1
727,RSK -- cMYC -- TCF -- CCND1
728,RSK -- cMYC -- TCF -- CCND1
729,RSK -- cMYC -- TCF -- CCND1
730,RSK -- cMYC -- TCF -- CCND1
731,RSK -- cMYC -- TCF -- CCND1
732,RSK -- cMYC -- TCF -- CCND1
733,RSK -- cMYC -- TCF -- CCND1
734,RSK -- cMYC -- TCF -- CCND1
735,RSK -- cMYC -- TCF -- CCND1
736,RSK -- cMYC -- TCF -- CCND1
737,RSK -- cMYC -- TCF -- CCND1
738,RSK -- cMYC -- TCF -- CCND1
739,RSK -- cMYC -- TCF -- CCND1
740,RSK -- cMYC -- TCF -- CCND1
741,RSK -- cMYC -- TCF -- CCND1
742,RSK -- cMYC -- TCF -- CCND1
743,RSK -- cMYC -- TCF -- CCND1
744,RSK -- cMYC -- TCF -- CCND1
745,RSK -- cMYC -- TCF -- CCND1
746,RSK -- cMYC -- TCF -- CCND1
747,RSK -- cMYC -- TCF -- CCND1
748,RSK -- cMYC -- TCF -- CCND1
749,RSK -- cMYC -- TCF -- CCND1
750,RSK -- cMYC -- TCF -- CCND1
751,RSK -- cMYC -- TCF -- CCND1
752,RSK -- cMYC -- TCF -- CCND1
753,RSK -- cMYC -- TCF -- CCND1
754,RSK -- cMYC -- TCF -- CCND1
755,RSK -- cMYC -- TCF -- CCND1
756,RSK -- cMYC -- TCF -- CCND1
757,RSK -- cMYC -- TCF -- CCND1
758,RSK -- cMYC -- TCF -- CCND1
759,RSK -- cMYC -- TCF -- CCND1
760,RSK -- cMYC -- TCF -- CCND1
761,RSK -- cMYC -- TCF -- CCND1
762,RSK -- cMYC -- TCF -- CCND1
763,RSK -- cMYC -- TCF -- CCND1
764,RSK -- cMYC -- TCF -- CCND1
765,RSK -- cMYC -- TCF -- CCND1
766,RSK -- cMYC -- TCF -- CCND1
767,RSK -- cMYC -- TCF -- CCND1
768,RSK -- cMYC -- TCF -- CCND1
769,RSK -- cMYC -- TCF -- CCND1
770,RSK -- cMYC -- TCF -- CCND1
771,RSK -- cMYC -- TCF -- CCND1
772,RSK -- cMYC -- TCF -- CCND1
773,RSK -- cMYC -- TCF -- CCND1
774,RSK -- cMYC -- TCF -- CCND1
775,RSK -- cMYC -- TCF -- CCND1
776,RSK -- cMYC -- TCF -- CCND1
777,RSK -- cMYC -- TCF -- CCND1
778,RSK -- cMYC -- TCF -- CCND1
779,RSK -- cMYC -- TCF -- CCND1
780,RSK -- cMYC -- TCF -- CCND1
781,RSK -- cMYC -- TCF -- CCND1
782,RSK -- cMYC -- TCF -- CCND1
783,RSK -- cMYC -- TCF -- CCND1
784,RSK -- cMYC -- TCF -- CCND1
785,RSK -- cMYC -- TCF -- CCND1
786,RSK -- cMYC -- TCF -- CCND1
787,RSK -- cMYC -- TCF -- CCND1
788,RSK -- cMYC -- TCF -- CCND1
789,RSK -- cMYC -- TCF -- CCND1
790,RSK -- cMYC -- TCF -- CCND1
791,RSK -- cMYC -- TCF -- CCND1
792,RSK -- cMYC -- TCF -- CCND1
793,RSK -- cMYC -- TCF -- CCND1
794,RSK -- cMYC -- TCF -- CCND1
795,RSK -- cMYC -- TCF -- CCND1
796,RSK -- cMYC -- TCF -- CCND1
797,RSK -- cMYC -- TCF -- CCND1
798,RSK -- cMYC -- TCF -- CCND1
800,RSK -- cMYC -- TCF -- CCND1
801,RSK -- cMYC -- TCF -- CCND1
802,RSK -- cMYC -- TCF -- CCND1
803,RSK -- cMYC -- TCF -- CCND1
804,RSK -- cMYC -- TCF -- CCND1
805,RSK -- cMYC -- TCF -- CCND1
806,RSK -- cMYC -- TCF -- CCND1
807,RSK -- cMYC -- TCF -- CCND1
808,RSK -- cMYC -- TCF -- CCND1
809,RSK -- cMYC -- TCF -- CCND1
810,RSK -- cMYC -- TCF -- CCND1
811,RSK -- cMYC -- TCF -- CCND1
812,RSK -- cMYC -- TCF -- CCND1
813,RSK -- cMYC -- TCF -- CCND1
814,RSK -- cMYC -- TCF -- CCND1
815,RSK -- cMYC -- TCF -- CCND1
816,RSK -- cMYC -- TCF -- CCND1
817,RSK -- cMYC -- TCF -- CCND1
818,RSK -- cMYC -- TCF -- CCND1
819,RSK -- cMYC -- TCF -- CCND1
820,RSK -- cMYC -- TCF -- CCND1
821,RSK -- cMYC -- TCF -- CCND1
822,RSK -- cMYC -- TCF -- CCND1
823,RSK -- cMYC -- TCF -- CCND1
824,RSK -- cMYC -- TCF -- CCND1
825,RSK -- cMYC -- TCF -- CCND1
826,RSK -- cMYC -- TCF -- CCND1
827,RSK -- cMYC -- TCF -- CCND1
828,RSK -- cMYC -- TCF -- CCND1
829,RSK -- cMYC -- TCF -- CCND1
830,RSK -- cMYC -- TCF -- CCND1
831,RSK -- cMYC -- TCF -- CCND1
832,RSK -- cMYC -- TCF -- CCND1
833,RSK -- cMYC -- TCF -- CCND1
834,RSK -- cMYC -- TCF -- CCND1
835,RSK -- cMYC -- TCF -- CCND1
836,RSK -- cMYC -- TCF -- CCND1
837,RSK -- cMYC -- TCF -- CCND1
838,RSK -- cMYC -- TCF -- CCND1
839,RSK -- cMYC -- TCF -- CCND1
840,RSK -- cMYC -- TCF -- CCND1
841,RSK -- cMYC -- TCF -- CCND1
842,RSK -- cMYC -- TCF -- CCND1
843,RSK -- cMYC -- TCF -- CCND1
844,RSK -- cMYC -- TCF -- CCND1
845,RSK -- cMYC -- TCF -- CCND1
846,RSK -- cMYC -- TCF -- CCND1
847,RSK -- cMYC -- TCF -- CCND1
848,RSK -- cMYC -- TCF -- CCND1
849,RSK -- cMYC -- TCF -- CCND1
850,RSK -- cMYC -- TCF -- CCND1
851,RSK -- cMYC -- TCF -- CCND1
852,RSK -- cMYC -- TCF -- CCND1
853,RSK -- cMYC -- TCF -- CCND1
854,RSK -- cMYC -- TCF -- CCND1
855,RSK -- cMYC -- TCF -- CCND1
856,RSK -- cMYC -- TCF -- CCND1
857,RSK -- cMYC -- TCF -- CCND1
858,RSK -- cMYC -- TCF -- CCND1
